date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,600487.SH,季报,8240498306.708407,775650000.0,14437546517.669645,6681046517.669645,7756500000.0,4806278235.321986,3131828884.123823,3079839222.0074806,989815625.5358323,0.77565,7.7565,10.0,5.372450222416302
2020-06-30,600487.SH,季报,7018729634.669564,791100000.0,16097541859.36323,8186541859.36323,7911000000.0,5613137096.10239,2940521556.886421,1860256400.971299,914363215.4122208,0.7911,7.911,10.0,4.914414926896755
2020-09-30,600487.SH,季报,6803004171.100744,691600000.0,14838450677.535267,7922450677.535267,6916000000.0,5967208801.448635,2452705414.780917,2114267605.138335,849923491.1765524,0.6916,6.916,10.0,4.660863960999989
2020-12-31,600487.SH,季报,6841659194.434158,670100000.0,10674357515.03249,3973357515.03249,6701000000.0,3374693938.5884614,1239599865.2445836,1380493564.9598315,865960452.4432862,0.6701,6.701,10.0,6.277661199339738
2021-03-31,600487.SH,季报,5686506547.983375,583600000.0,14151033670.14717,8315033670.147169,5836000000.0,6581638295.7852955,2533004887.3169675,1292660713.4046805,663747724.7012078,0.5836,5.836,10.0,4.124080357685494
2021-06-30,600487.SH,季报,4409039023.260748,540600000.0,11285253862.004072,5879253862.004072,5406000000.0,4250963423.8186173,2468257487.828438,1227711855.575906,686878008.9042296,0.5406,5.406,10.0,4.790322013225837
2021-09-30,600487.SH,季报,5358963896.7191305,663550000.0,14503203591.761496,7867703591.761496,6635500000.0,6945742460.484937,3586039201.334088,1415820798.2656336,768126516.369031,0.66355,6.6355,10.0,4.575196064798592
2021-12-31,600487.SH,季报,6771910124.526265,729550000.0,11843657664.348219,4548157664.348219,7295500000.0,4362621672.094769,2273040701.0378013,1881490519.1198092,890023703.1065917,0.72955,7.2955,10.0,6.159836941218687
2022-03-31,600487.SH,季报,6116850331.905581,622050000.0,13236041748.352032,7015541748.352032,6220500000.0,5837602172.763049,2345802525.24405,2002583365.2383957,696703245.7535477,0.62205,6.2205,10.0,4.699667860124792
2022-06-30,600487.SH,季报,6792807984.380932,700550000.0,15058525376.563473,8053025376.563473,7005500000.0,4623782802.019934,3760442674.5927763,2358709382.900882,797277214.036872,0.70055,7.0055,10.0,4.652181953289463
2022-09-30,600487.SH,季报,9824256125.656368,887000000.0,15738828874.477955,6868828874.477955,8870000000.0,6682846989.77208,3226715975.81584,3162522312.817948,1125806705.9376428,0.887,8.87,10.0,5.63574333944476
2022-12-31,600487.SH,季报,7717908371.355053,730000000.0,17207994348.016895,9907994348.016895,7300000000.0,5330413152.085104,3066575594.35032,2928728231.5590863,948790199.0787065,0.73,7.3,10.0,4.242214317580408
2023-03-31,600487.SH,季报,6665278039.281553,732000000.0,14529756920.891586,7209756920.891586,7320000000.0,5156333114.3285885,2590272714.4960074,1915214178.405251,931507746.6857401,0.732,7.32,10.0,5.037937000497889
2023-06-30,600487.SH,季报,5711113695.218826,710000000.0,13840590811.502413,6740590811.502413,7100000000.0,6313186114.040123,2549087801.2536993,1280838551.2254066,860648680.9551278,0.71,7.1,10.0,5.129838817357022
2023-09-30,600487.SH,季报,7368273743.486762,687000000.0,12231887614.153126,5361887614.153126,6870000000.0,5672120763.700818,2337161085.8776855,2115261349.6205616,773368081.5349847,0.687,6.87,10.0,5.6164675614342165
2023-12-31,600487.SH,季报,5986151905.478368,578000000.0,11932902291.806768,6152902291.806768,5780000000.0,5714677882.668066,2787808883.852154,1514959855.245188,715818358.3506619,0.578,5.78,10.0,4.843750379124948
2024-03-31,600487.SH,季报,7144400161.36759,598500000.0,10981245139.737925,4996245139.737925,5985000000.0,3761491879.3592176,1600719505.838472,2122976424.5904136,680749464.3154056,0.5985,5.985,10.0,5.450201615427043
2024-06-30,600487.SH,季报,8390187871.587581,769500000.0,11731392272.615437,4036392272.6154366,7695000000.0,4037846320.985552,1781140827.5540078,2140084572.3318079,893305560.8955991,0.7695,7.695,10.0,6.559323753892726
2024-09-30,600487.SH,季报,7228729079.155517,834000000.0,14122324611.529743,5782324611.529743,8340000000.0,4667392631.44519,1773054316.3382075,1797086763.6408231,1021829504.17464,0.834,8.34,10.0,5.905543336109878
2024-12-31,600487.SH,季报,8234768194.095106,849500000.0,16367905712.56289,7872905712.56289,8494999999.999999,6651161124.457364,3069326810.468547,2771721631.827194,981345291.5327767,0.8495,8.495,10.0,5.19003478464555
2025-03-31,600487.SH,季报,8205388528.929299,820500000.0,16353077364.378876,8148077364.378876,8205000000.0,5640668877.132969,3812040904.118553,2533518384.0998178,1054831883.9879947,0.8205,8.205,10.0,5.017404258034367
2025-06-30,600487.SH,季报,7162276301.65289,765000000.0,15798644432.434141,8148644432.434141,7650000000.0,5998488027.355575,2568033663.7089825,2338814130.704144,915149214.892959,0.765,7.65,10.0,4.84218758939519
2025-09-30,600487.SH,季报,9876833512.81066,1148500000.0,25138468162.001614,13653468162.001614,11485000000.0,11614113779.002228,5824347666.363422,3217198510.0682344,1492232335.7185023,1.1485,11.485,10.0,4.56869524665799
2025-12-31,600487.SH,季报,10792755957.73976,1236500000.0,29944080193.973877,17579080193.973877,12365000000.0,9585906781.738432,7741863738.375924,2906873947.858197,1436974385.4605973,1.2365,12.365,10.0,4.129363774041858
