date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,000711.SZ,季报,2306739374.6304283,202500000.0,3382412273.9277005,1357412273.9277005,2025000000.0,1207971074.4971497,536696717.4300267,591561904.1404755,240776342.06467977,0.2025,2.025,10.0,5.9868515012469015
2020-06-30,000711.SZ,季报,1488214990.301274,159500000.0,3777032640.5793543,2182032640.5793543,1595000000.0,1673985890.82781,707101965.8720615,520057367.36918026,201467762.8158857,0.1595,1.595,10.0,4.222891755987963
2020-09-30,000711.SZ,季报,1404656140.745622,173000000.0,3821429989.5266685,2091429989.5266685,1730000000.0,1861915526.963358,920259480.7280234,440479193.41135687,221414577.55434793,0.173,1.73,10.0,4.527101123771423
2020-12-31,000711.SZ,季报,1418494699.0418217,132000000.0,2504899073.9260073,1184899073.9260073,1320000000.0,1024397757.9033852,433104770.713671,344550403.2482517,170661093.05868912,0.132,1.32,10.0,5.26967339219429
2021-03-31,000711.SZ,季报,1029330100.5429006,127500000.0,2226986689.278489,951986689.2784891,1275000000.0,793754819.0045302,415256328.6436945,409917869.5559995,165660224.71820056,0.1275,1.275,10.0,5.725225059217041
2021-06-30,000711.SZ,季报,1183942564.9750326,131000000.0,2386034762.0295167,1076034762.0295167,1310000000.0,983349744.9671018,460149155.02452815,332058976.399493,145209375.05012903,0.131,1.31,10.0,5.490280447070011
2021-09-30,000711.SZ,季报,1303429828.5475667,147000000.0,3484482422.189448,2014482422.1894479,1470000000.0,1660526893.7545698,894541124.0680466,492361333.54832935,190563763.8913987,0.147,1.47,10.0,4.21870401939447
2021-12-31,000711.SZ,季报,1269130477.9609005,138000000.0,3231649431.237286,1851649431.237286,1380000000.0,1069999770.154293,718346388.1948438,303344086.67004573,168611448.58086738,0.138,1.38,10.0,4.270265167566911
2022-03-31,000711.SZ,季报,1518275480.0779092,165000000.0,2963900685.98901,1313900685.9890099,1650000000.0,1096941950.6431336,629158333.0456194,547307499.1125801,201143731.63861114,0.165,1.65,10.0,5.566988151120925
2022-06-30,000711.SZ,季报,1114811977.082419,133000000.0,2787670437.5298023,1457670437.5298023,1330000000.0,1040121689.3352613,647874151.8892522,329158836.277219,171404063.00263888,0.133,1.33,10.0,4.771008732217764
2022-09-30,000711.SZ,季报,1084422661.6095374,115500000.0,2501453810.056211,1346453810.056211,1155000000.0,1061262770.7039231,491977389.41044307,353979252.7413504,141080866.57672256,0.1155,1.155,10.0,4.617314920454381
2022-12-31,000711.SZ,季报,1532213691.8474095,141500000.0,2291483270.563235,876483270.5632348,1415000000.0,1012385039.3476802,351076969.36083347,498475527.480319,165287314.36994472,0.1415,1.415,10.0,6.175039626853572
2023-03-31,000711.SZ,季报,1390333138.451841,128500000.0,2137289753.302251,852289753.3022511,1285000000.0,1026451235.7211137,281071218.532609,421120260.16490686,142835016.75085637,0.1285,1.285,10.0,6.01228728119148
2023-06-30,000711.SZ,季报,1161639878.1548402,99500000.0,1950143158.9848006,955143158.9848006,995000000.0,685671585.6223953,448138155.2771062,414907789.6554797,121577655.30483258,0.0995,0.995,10.0,5.102189526013946
2023-09-30,000711.SZ,季报,1154349399.215408,96500000.0,2241700666.752088,1276700666.752088,965000000.0,742116447.2072607,529302688.2740337,279622856.0811837,114214920.57918726,0.0965,0.965,10.0,4.3047674219509
2023-12-31,000711.SZ,季报,1108518048.8228838,105000000.0,2177646953.5962367,1127646953.5962367,1050000000.0,849789264.1028743,476477229.10035354,386169309.7721339,132841666.3661212,0.105,1.05,10.0,4.82171822326845
2024-03-31,000711.SZ,季报,751734142.2496129,85500000.0,1659606634.2176366,804606634.2176366,855000000.0,547280506.7003806,265451546.55105105,242512722.17684272,96175905.31350528,0.0855,0.855,10.0,5.151823223477652
2024-06-30,000711.SZ,季报,992551959.6704118,86000000.0,1673451993.7458813,813451993.7458813,860000000.0,559809744.714245,328680465.57853234,252653131.33191442,100934145.33424444,0.086,0.86,10.0,5.139077805721588
2024-09-30,000711.SZ,季报,959917003.9323409,86000000.0,2143378163.6180992,1283378163.6180992,860000000.0,806043669.1503552,579866379.273507,199105236.89810047,102441772.32111523,0.086,0.86,10.0,4.012357756543946
2024-12-31,000711.SZ,季报,822889976.4692332,80500000.0,1999080977.3564985,1194080977.3564985,805000000.0,923965871.2520527,403641202.8434119,252278232.83728397,95381915.60969312,0.0805,0.805,10.0,4.026850383342142
2025-03-31,000711.SZ,季报,995047286.8454732,91500000.0,1993592864.6760106,1078592864.6760106,915000000.0,958405285.6585164,336931429.14540285,202440935.84424108,106511919.86211625,0.0915,0.915,10.0,4.589703425471988
2025-06-30,000711.SZ,季报,1114201990.1434789,93000000.0,1567057392.5872648,637057392.5872648,930000000.0,719310931.2875863,296012039.1670909,271890745.58187234,118029070.92078485,0.093,0.93,10.0,5.934690103880232
2025-09-30,000711.SZ,季报,808812494.31686,88000000.0,1783162390.0955627,903162390.0955627,880000000.0,564516392.919224,436725245.3796631,288010375.3287233,102077209.98611869,0.088,0.88,10.0,4.9350524937487
2025-12-31,000711.SZ,季报,685277012.2682296,85500000.0,1821567327.261812,966567327.261812,855000000.0,766308037.7132403,383713354.4085648,272761211.4468684,95308421.36552371,0.0855,0.855,10.0,4.693760077950233
