date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,600361.SH,季报,2540419806.667199,222300000.0,3412563417.6521745,1189563417.6521745,2223000000.0,1161728012.6878755,579780647.0321343,640468251.2530551,251104380.634932,0.2223,2.223,10.0,6.514164655522833
2020-06-30,600361.SH,季报,1832130607.6283963,223800000.0,4709685208.84304,2471685208.8430405,2238000000.0,2091163045.6414914,937253043.5455817,379175273.5063409,287744729.4669202,0.2238,2.238,10.0,4.751909948881226
2020-09-30,600361.SH,季报,2398713410.963901,200300000.0,4984689863.058703,2981689863.0587034,2003000000.0,2418125023.854541,1416921510.0354242,733496161.5760816,237325754.195037,0.2003,2.003,10.0,4.018304157384267
2020-12-31,600361.SH,季报,2099059851.6071165,184800000.0,4401756493.079697,2553756493.0796967,1848000000.0,2105443184.2390034,1050561883.9637386,736004664.6302595,210808796.57825524,0.1848,1.848,10.0,4.198324016572402
2021-03-31,600361.SH,季报,1519849222.7215502,175800000.0,3159802057.333234,1401802057.3332338,1758000000.0,1518992613.8254743,641946105.181495,521223781.8237555,212529469.09618452,0.1758,1.758,10.0,5.563639646097618
2021-06-30,600361.SH,季报,1890546247.3413773,168300000.0,3599647216.3657885,1916647216.3657885,1683000000.0,1102719061.5628567,606728891.9924153,531898061.42465276,188449495.52820143,0.1683,1.683,10.0,4.675458173646139
2021-09-30,600361.SH,季报,2071561465.1193585,256800000.0,5452756861.18734,2884756861.18734,2568000000.0,1815521922.7787142,989375029.1317213,708393267.3562703,287543515.18040806,0.2568,2.568,10.0,4.709544300937008
2021-12-31,600361.SH,季报,3128000365.894023,277300000.0,4171317532.829859,1398317532.8298588,2773000000.0,1633534699.8275673,556670441.5042896,1170382686.640268,331960340.0699248,0.2773,2.773,10.0,6.647779695924448
2022-03-31,600361.SH,季报,2320174488.592203,256300000.0,4457384103.410716,1894384103.410716,2563000000.0,1626730602.585274,837521675.5929604,679710230.5334847,303729859.3527868,0.2563,2.563,10.0,5.7500092891676875
2022-06-30,600361.SH,季报,2536503835.263072,304800000.0,5107565138.2248,2059565138.2248,3048000000.0,2296070717.604447,1008267958.8023101,725932609.5782993,337918483.2863293,0.3048,3.048,10.0,5.967618459114496
2022-09-30,600361.SH,季报,2923250983.3045897,307800000.0,4686582402.166393,1608582402.1663933,3078000000.0,2190125125.5967574,543676392.313823,943740875.0657759,342943572.422013,0.3078,3.078,10.0,6.567685652080248
2022-12-31,600361.SH,季报,2528438112.0972667,292800000.0,4606746966.341186,1678746966.3411856,2928000000.0,2100747960.593948,632339936.9550859,674240970.0459094,327181041.5398938,0.2928,2.928,10.0,6.355894997908913
2023-03-31,600361.SH,季报,2938516116.5310025,298800000.0,5819402037.671639,2831402037.6716394,2988000000.0,2673203597.9916234,1403440353.1575525,608525619.18274,355855010.9156443,0.2988,2.988,10.0,5.134548155733725
2023-06-30,600361.SH,季报,1883160587.619545,232800000.0,5183356789.627439,2855356789.6274385,2328000000.0,2334556344.641127,1068841742.6433831,531054852.71084416,287628960.0589608,0.2328,2.328,10.0,4.491298003368447
2023-09-30,600361.SH,季报,2072319633.8591418,250800000.0,4262494809.370145,1754494809.3701448,2508000000.0,2093688305.0313263,589372941.2894377,698448710.8444538,321468505.8916078,0.2508,2.508,10.0,5.883878132793783
2023-12-31,600361.SH,季报,2705086766.7472105,243300000.0,6002191088.830876,3569191088.8308764,2433000000.0,2651776112.0984464,1664831857.2393174,757314375.058884,308834074.174596,0.2433,2.433,10.0,4.053519729699087
2024-03-31,600361.SH,季报,2509918619.384032,228300000.0,4234962214.5899744,1951962214.5899744,2283000000.0,2013445468.9775913,670292883.6272795,552925323.4123406,287571763.75239193,0.2283,2.283,10.0,5.390839125163335
2024-06-30,600361.SH,季报,1938260275.372784,197800000.0,3199299073.067295,1221299073.067295,1978000000.0,1349900773.283246,521684264.938647,539378856.760825,224577480.97027376,0.1978,1.978,10.0,6.182604235569677
2024-09-30,600361.SH,季报,1972531689.706318,214800000.0,3820450893.5250793,1672450893.5250793,2148000000.0,1441348530.320609,623595573.1836523,585071730.151483,275020741.4983575,0.2148,2.148,10.0,5.622373012673561
2024-12-31,600361.SH,季报,1803779457.5809515,189300000.0,3854506375.283044,1961506375.2830439,1893000000.0,1614847191.9010305,698174749.002425,586581584.1077527,241132775.06737778,0.1893,1.893,10.0,4.911134697140029
2025-03-31,600361.SH,季报,2411702030.017279,204800000.0,3826540481.510732,1778540481.5107322,2048000000.0,1509726535.9058611,565686935.757114,601676838.5247768,230012782.30673733,0.2048,2.048,10.0,5.352092862719283
2025-06-30,600361.SH,季报,1717204522.221249,199500000.0,4983395242.144766,2988395242.144766,1995000000.0,1681330857.5963137,1226244925.4307394,610665136.3476968,251722302.17983583,0.1995,1.995,10.0,4.003294747982677
2025-09-30,600361.SH,季报,2371281130.6052485,211000000.0,3866134154.1238036,1756134154.1238039,2109999999.9999998,1641295481.1003604,637196983.9409745,941980064.2019577,257978017.7052419,0.211,2.11,10.0,5.457648172268862
2025-12-31,600361.SH,季报,2270081584.81296,212000000.0,3636259274.5010753,1516259274.5010753,2120000000.0,1516900217.6708133,745537929.5871327,631928762.6784606,234508534.69597524,0.212,2.12,10.0,5.830167322958238
