date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,600077.SH,季报,1579240375.9659324,137550000.0,3369421265.31832,1993921265.3183198,1375500000.0,1367283875.0585809,728324762.6824598,439904982.8497508,154127636.1187825,0.13755,1.3755,10.0,4.082303433405951
2020-06-30,600077.SH,季报,1193097360.4649425,138050000.0,2769284612.2934394,1388784612.2934394,1380500000.0,1001056403.1757231,558650107.4440198,432730321.71617585,155210678.58856177,0.13805,1.3805,10.0,4.985041963081978
2020-09-30,600077.SH,季报,1628278081.3398757,188050000.0,3310605274.933913,1430105274.9339132,1880500000.0,1040695001.1720451,606010920.8199606,338612966.5559163,216406900.2086763,0.18805,1.8805,10.0,5.680230180982656
2020-12-31,600077.SH,季报,1561396558.246702,153550000.0,3630156953.1642118,2094656953.1642118,1535500000.0,1524311994.0740402,1025063803.2870876,610987854.7481956,192433856.55650002,0.15355,1.5355,10.0,4.229844659089981
2021-03-31,600077.SH,季报,1111839502.6954226,128050000.0,2614872169.127422,1334372169.1274219,1280500000.0,1203819971.4520516,429360812.1120182,287100558.8151531,149868008.18370926,0.12805,1.2805,10.0,4.896988904919588
2021-06-30,600077.SH,季报,1150615809.072758,127050000.0,2717168624.443806,1446668624.4438062,1270500000.0,1139797551.5090535,554122928.5494807,309347195.0751507,161057750.53287947,0.12705,1.2705,10.0,4.6758231659622025
2021-09-30,600077.SH,季报,969809688.7149284,119500000.0,2451641882.3038044,1256641882.3038044,1195000000.0,999334010.2411777,436528412.0258723,339399552.9527926,137930095.2977967,0.1195,1.195,10.0,4.874284489205496
2021-12-31,600077.SH,季报,1167422935.9195344,135500000.0,3350489072.6772766,1995489072.6772766,1355000000.0,1038640790.4400388,762027615.2361033,345900383.8693259,160111003.85941902,0.1355,1.355,10.0,4.0441857012751266
2022-03-31,600077.SH,季报,2209587513.174159,261000000.0,4852619011.634711,2242619011.6347113,2610000000.0,2251415595.8790517,1053373656.452104,748345711.6429102,299389391.5408363,0.261,2.61,10.0,5.378538875073905
2022-06-30,600077.SH,季报,2213374861.204339,187500000.0,4378279737.791358,2503279737.791358,1875000000.0,1423043831.5851068,1090785548.190436,504321598.5665753,223780230.92034638,0.1875,1.875,10.0,4.2825038880358335
2022-09-30,600077.SH,季报,1691734266.5639963,143500000.0,2567337870.058705,1132337870.0587049,1435000000.0,792781084.943446,501294608.8735646,576778174.49255,169037047.26364395,0.1435,1.435,10.0,5.589447406730253
2022-12-31,600077.SH,季报,1307337040.763933,132500000.0,2204207618.9023914,879207618.9023914,1325000000.0,670683707.333792,439362784.05511576,308207089.67591125,166809147.1309369,0.1325,1.325,10.0,6.011230469568007
2023-03-31,600077.SH,季报,1152321337.9033515,119000000.0,2809118586.669794,1619118586.669794,1190000000.0,1055420051.7789465,756567058.9552168,457560968.95237625,136306041.8556041,0.119,1.19,10.0,4.236204215966344
2023-06-30,600077.SH,季报,245378661.8944187,20500000.0,453237389.86541724,248237389.86541724,205000000.0,169956234.53731188,107894746.51041876,56007301.00103303,23303712.91536572,0.0205,0.205,10.0,4.52301607466392
2023-09-30,600077.SH,季报,179194994.2352522,20500000.0,435095402.33448255,230095402.33448255,205000000.0,188002560.41279843,113457807.25764823,57542471.00143926,24904359.53493377,0.0205,0.205,10.0,4.711610347985356
2023-12-31,600077.SH,季报,175427584.3592706,20500000.0,332831084.63226205,127831084.63226205,205000000.0,146879383.35298347,51759281.680943154,61420538.853648596,25136744.540889014,0.0205,0.205,10.0,6.15928047184956
2024-03-31,600077.SH,季报,240456694.98204747,20500000.0,320062390.34837013,115062390.34837013,205000000.0,116999725.30969456,39328604.001514435,49373855.92481887,25706401.37475743,0.0205,0.205,10.0,6.405001217945941
2024-06-30,600077.SH,季报,217828591.4506048,20500000.0,363176150.24239963,158176150.24239963,205000000.0,154933147.13746867,78291048.25037834,75720957.65001132,23965713.14187801,0.0205,0.205,10.0,5.644643786855884
2024-09-30,600077.SH,季报,165207126.29212976,20500000.0,453010894.4262133,248010894.42621332,205000000.0,188543649.08001995,76868729.63695142,33882357.00101127,23460866.9976713,0.0205,0.205,10.0,4.525277482777856
2024-12-31,600077.SH,季报,245553290.49968216,20500000.0,383250901.149095,178250901.149095,205000000.0,171091358.16199905,78341083.12849316,80061276.54999904,22864397.701555096,0.0205,0.205,10.0,5.34897633339809
2025-03-31,600077.SH,季报,198920415.12619573,20500000.0,507972065.66880584,302972065.66880584,205000000.0,199304971.1832319,144309382.72362414,55805470.62298777,24556977.492058814,0.0205,0.205,10.0,4.035654986856276
2025-06-30,600077.SH,季报,224772682.78324804,20500000.0,419173245.7121616,214173245.7121616,205000000.0,144396008.15838975,96305504.3207184,81460703.48370226,26401712.536972016,0.0205,0.205,10.0,4.890579303354911
2025-09-30,600077.SH,季报,224752266.42614308,20500000.0,498696125.3566654,293696125.3566654,205000000.0,232558589.82942918,110759936.28566723,48918743.08069804,23065125.962853894,0.0205,0.205,10.0,4.110719726434307
2025-12-31,600077.SH,季报,204413527.462711,20500000.0,492972819.8985926,287972819.8985926,205000000.0,192350074.79146096,114044686.09924033,64129944.77876025,22811450.371854316,0.0205,0.205,10.0,4.158444273705997
