date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,600247.SH,季报,1522775589.414837,137000000.0,2532341554.5066724,1162341554.5066724,1370000000.0,1142555938.5695915,469718754.3964344,408606878.99799806,151391385.4766895,0.137,1.37,10.0,5.410012711602369
2020-06-30,600247.SH,季报,888059507.3604531,87000000.0,1420292845.1694164,550292845.1694164,870000000.0,654573845.4971807,237403863.29030228,353942038.98022443,96181590.68594258,0.087,0.87,10.0,6.125497308241555
2020-09-30,600247.SH,季报,754033458.4443119,90000000.0,1987970603.0220559,1087970603.0220559,900000000.0,764766376.3724053,517757045.36440295,258428324.52314964,115467104.2168529,0.09,0.9,10.0,4.527229922976959
2020-12-31,600247.SH,季报,503553092.6974145,58000000.0,1357834897.0081885,777834897.0081885,580000000.0,417051831.3679207,304404476.2518912,189633780.59877402,65150228.29046936,0.058,0.58,10.0,4.27150606659141
2021-03-31,600247.SH,季报,365845737.32569003,32500000.0,588370692.8183875,263370692.8183875,325000000.0,265796618.74704486,129020224.58524117,109709035.0447051,37035590.26524479,0.0325,0.325,10.0,5.523728560360464
2021-06-30,600247.SH,季报,359472421.48053163,32500000.0,501885919.3755769,176885919.3755769,325000000.0,218208946.90011474,80954674.89910991,134073304.77710025,39788613.08729918,0.0325,0.325,10.0,6.475575174620357
2021-09-30,600247.SH,季报,330157142.9275783,32500000.0,690343594.9269063,365343594.92690635,325000000.0,304253688.1539793,116359372.72022986,96960961.89409262,36668095.36688068,0.0325,0.325,10.0,4.707800613901705
2021-12-31,600247.SH,季报,293878850.27561355,32500000.0,690764459.0048835,365764459.0048835,325000000.0,234763841.33043182,134602368.34172833,78334714.23240195,36091641.62051769,0.0325,0.325,10.0,4.704932278481663
2022-03-31,600247.SH,季报,365324540.09900165,32500000.0,509186251.2673963,184186251.26739627,325000000.0,222161803.33652854,79170149.64562537,78714596.2936425,38571062.22845966,0.0325,0.325,10.0,6.382733217777478
2022-06-30,600247.SH,季报,324561971.065882,32500000.0,654946092.9505812,329946092.9505812,325000000.0,283307855.17771596,147263378.06287518,68416246.40543886,40046295.73441294,0.0325,0.325,10.0,4.962240457620728
2022-09-30,600247.SH,季报,313695893.115819,32500000.0,699368591.8910401,374368591.8910401,325000000.0,254899394.4376553,163190999.8053033,117834544.43448511,40962142.10995285,0.0325,0.325,10.0,4.647048834738552
2022-12-31,600247.SH,季报,271001650.91085774,32500000.0,780777565.9468335,455777565.9468335,325000000.0,260094692.2058318,192858672.32540616,80127415.43769835,42228538.73237678,0.0325,0.325,10.0,4.162517138999491
2023-03-31,600247.SH,季报,292652661.5663501,32500000.0,770474385.5581802,445474385.5581802,325000000.0,305398035.6689188,200061709.17815137,71961409.23905829,38959616.654624686,0.0325,0.325,10.0,4.218180462476369
2023-06-30,600247.SH,季报,270166807.6989793,32500000.0,587552362.3023142,262552362.30231416,325000000.0,241150692.2284627,101044698.31189594,78751032.60482672,36905671.435572796,0.0325,0.325,10.0,5.531421892790847
2023-09-30,600247.SH,季报,302855072.6632096,32500000.0,805380348.5944048,480380348.5944048,325000000.0,324470173.932194,209546408.21238643,90285054.29167987,41533881.076895446,0.0325,0.325,10.0,4.035360442643135
2023-12-31,600247.SH,季报,294151914.7778225,32500000.0,681829731.6840053,356829731.68400526,325000000.0,229824120.00511843,121852333.83092378,63043364.03648025,36256084.67431488,0.0325,0.325,10.0,4.766585921639181
2024-03-31,600247.SH,季报,334787531.6863311,32500000.0,606276592.5765475,281276592.5765475,325000000.0,221395007.24141404,105264320.13783038,95537046.03575611,42042214.98647988,0.0325,0.325,10.0,5.360589605130863
2024-06-30,600247.SH,季报,311535771.6958576,32500000.0,692379594.3240763,367379594.3240763,325000000.0,212318056.22772872,179078633.7064289,100883425.08986346,41642642.64457377,0.0325,0.325,10.0,4.693956937267565
2024-09-30,600247.SH,季报,361813488.1517718,32500000.0,600867334.7986614,275867334.79866135,325000000.0,219363156.7313442,86728416.67861997,77893820.50759159,36453282.63287687,0.0325,0.325,10.0,5.4088478633790436
2024-12-31,600247.SH,季报,369596265.978579,32500000.0,702787619.2984132,377787619.29841316,325000000.0,289353860.35871255,129428930.63536294,127004055.12551472,39507248.92455029,0.0325,0.325,10.0,4.62444116935988
2025-03-31,600247.SH,季报,298966967.40311575,32500000.0,796145257.8201461,471145257.8201461,325000000.0,345877169.51907605,180281172.91784918,107225834.13067505,41765696.52015534,0.0325,0.325,10.0,4.082169639367737
2025-06-30,600247.SH,季报,342805689.1217518,32500000.0,631653519.5484095,306653519.54840946,325000000.0,274353081.05377567,123957682.85203744,98148289.8187012,40105967.908776544,0.0325,0.325,10.0,5.145225823048584
2025-09-30,600247.SH,季报,321854861.2442604,32500000.0,606708711.0774691,281708711.0774691,325000000.0,249159514.765239,98456175.54721606,127975317.97886433,36498504.129378736,0.0325,0.325,10.0,5.3567716115831665
2025-12-31,600247.SH,季报,343489589.5595953,32500000.0,513315358.15559435,188315358.15559435,325000000.0,214230489.52411914,84816801.54334009,112151133.92448214,38443050.95106225,0.0325,0.325,10.0,6.3313905348120745
