date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,002006.SZ,季报,1601090848.5020008,183650000.0,2904356959.0100565,1067856959.0100565,1836500000.0,916397018.9961163,323474656.86747146,422125364.9739068,229435713.23272142,0.18365,1.8365,10.0,6.323258559188837
2020-06-30,002006.SZ,季报,2020588406.3051262,216150000.0,3285834454.9414306,1124334454.9414306,2161500000.0,1301096460.549119,475673513.27714175,414579679.83900034,273118256.15019226,0.21615,2.1615,10.0,6.578237673384335
2020-09-30,002006.SZ,季报,1904804101.9661124,235150000.0,4057609741.5345216,1706109741.5345216,2351500000.0,1645686386.988067,622404918.726203,538346143.6920282,270324264.0730673,0.23515,2.3515,10.0,5.795283799547221
2020-12-31,002006.SZ,季报,2958819005.3290267,251150000.0,3951613263.205606,1440113263.205606,2511500000.0,1668625661.692358,529313993.1939645,856696479.2598356,313336865.7801184,0.25115,2.5115,10.0,6.355632074082662
2021-03-31,002006.SZ,季报,2409886124.0136676,290150000.0,4527440085.757667,1625940085.7576666,2901500000.0,1467111025.579668,800790835.9455237,782216464.8978183,339049467.4842082,0.29015,2.9015,10.0,6.408698834309222
2021-06-30,002006.SZ,季报,4196608446.674096,397150000.0,6372020744.341383,2400520744.341383,3971500000.0,2645986059.876746,1108154084.1602566,1031110584.0457121,441920983.14955735,0.39715,3.9715,10.0,6.232716683364309
2021-09-30,002006.SZ,季报,8472165113.731393,850150000.0,20824810051.13168,12323310051.13168,8501500000.0,9445726026.459911,4686087880.318549,2198446852.225676,949239156.4908919,0.85015,8.5015,10.0,4.082390177449904
2021-12-31,002006.SZ,季报,15794383556.258255,1319150000.0,21452456136.164528,8260956136.164528,13191500000.0,9777658246.8818,3111978773.094994,6102819989.955251,1506265725.789772,1.31915,13.1915,10.0,6.1491793369812715
2022-03-31,002006.SZ,季报,11293287773.101082,1109150000.0,18408103033.330418,7316603033.330418,11091500000.0,7170721547.937747,2403875132.5250845,3985191860.052456,1253748869.5935476,1.10915,11.0915,10.0,6.025335679573992
2022-06-30,002006.SZ,季报,14407838025.279085,1461650000.0,30480061481.943775,15863561481.943775,14616500000.0,10194771189.267479,4977151971.466391,4487949196.501225,1897003170.4710631,1.46165,14.6165,10.0,4.795429959568401
2022-09-30,002006.SZ,季报,13156923711.383905,1225150000.0,27517082618.507637,15265582618.507637,12251500000.0,10029189024.623726,5835441931.84434,3834652099.847091,1418348448.0609906,1.22515,12.2515,10.0,4.452325186449743
2022-12-31,002006.SZ,季报,11408060856.15777,1225150000.0,27718131677.081646,15466631677.081646,12251500000.0,9182191100.267775,5532897646.179918,3253594023.306979,1515035849.7101889,1.22515,12.2515,10.0,4.4200309540090625
2023-03-31,002006.SZ,季报,10636119275.10461,1136150000.0,27399213776.178516,16037713776.178516,11361500000.0,12016015579.514242,5729467197.546665,2873320290.030837,1305897929.5235531,1.13615,11.3615,10.0,4.146651831987215
2023-06-30,002006.SZ,季报,10280283402.18098,1063650000.0,23767245542.15853,13130745542.158531,10636500000.0,11700517778.39901,4369704427.855741,2251702658.257204,1201515728.6360335,1.06365,10.6365,10.0,4.475276691669167
2023-09-30,002006.SZ,季报,7947645689.939618,839650000.0,17497539352.2649,9101039352.2649,8396500000.0,6708772207.685276,4254681642.27685,2920231634.2635884,1079611823.697218,0.83965,8.3965,10.0,4.798674734178065
2023-12-31,002006.SZ,季报,8889036663.173504,749150000.0,14309705556.131556,6818205556.131556,7491500000.0,7007324337.991689,2851567427.4504833,2765276775.809058,922661139.7262292,0.74915,7.4915,10.0,5.235257965730799
2024-03-31,002006.SZ,季报,7036558386.021433,734150000.0,11718472497.665146,4376972497.665146,7341500000.0,5553434901.426825,1695776799.9788048,2214263464.85427,822445374.5467408,0.73415,7.3415,10.0,6.264895020628979
2024-06-30,002006.SZ,季报,7048446042.365328,663500000.0,11565251661.413189,4930251661.413189,6635000000.0,4900512979.998678,1548270723.5695517,2545864282.6980734,810571303.8851491,0.6635,6.635,10.0,5.737013075242715
2024-09-30,002006.SZ,季报,7889658063.285611,679000000.0,10244309180.667883,3454309180.667883,6790000000.0,3278299752.772042,1323429386.5489004,2041320009.214679,806478853.8709157,0.679,6.79,10.0,6.628070160956742
2024-12-31,002006.SZ,季报,7305338498.215939,817500000.0000001,19786826655.852932,11611826655.852932,8175000000.000001,7606200636.5070305,5004302754.420325,2347056438.978169,971915590.9428254,0.8175000000000001,8.175,10.0,4.1315366744681326
2025-03-31,002006.SZ,季报,6429482249.053249,799000000.0,17290014230.595432,9300014230.595432,7990000000.0,5708332236.002327,4572228576.356447,1653012252.5856361,897917173.9894693,0.799,7.99,10.0,4.6211645019131025
2025-06-30,002006.SZ,季报,9332698922.73249,814000000.0000001,19991581972.378544,11851581972.378544,8140000000.000001,8342235477.993258,5561659367.782985,2601397408.5185137,938871607.0265255,0.8140000000000002,8.14,10.0,4.071713789957527
2025-09-30,002006.SZ,季报,12077755620.110582,1104500000.0,18154576025.157356,7109576025.157356,11045000000.0,6302899815.242448,2992621983.8494854,4489805110.508575,1352603059.7062342,1.1045,11.045,10.0,6.083865569041437
2025-12-31,002006.SZ,季报,10914746379.927574,1158000000.0,21166314859.88316,9586314859.88316,11580000000.0,8139357628.094541,2888202182.4880357,4033405881.228471,1379949267.3955212,1.158,11.58,10.0,5.470957073376883
