date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,600157.SH,季报,629927958.6361711,64750000.0,993759063.8473818,346259063.84738183,647500000.0,429438989.9659973,142657717.19838643,147369071.51481295,74200397.61004964,0.06475,0.6475,10.0,6.515663842030032
2020-06-30,600157.SH,季报,744798187.3026177,62750000.0,1099897092.4217567,472397092.42175674,627500000.0,461156582.2323393,147016405.02393755,280713511.007878,80431156.90865698,0.06275,0.6275,10.0,5.705079178074456
2020-09-30,600157.SH,季报,744180089.1667755,65250000.0,1605269791.70587,952769791.7058699,652500000.0,527885312.2586238,465602453.128763,166722869.7215787,83576090.3933145,0.06525,0.6525,10.0,4.0647373006789635
2020-12-31,600157.SH,季报,686715791.2663924,66750000.0,1637698629.711739,970198629.7117391,667500000.0,740697110.9825395,324983972.4784007,177532704.32793835,78831224.93648054,0.06675,0.6675,10.0,4.0758414758977395
2021-03-31,600157.SH,季报,630796462.3067943,71250000.0,1722235604.079114,1009735604.079114,712500000.0,593918438.2035382,409960414.7050596,218681615.35417417,80826129.18550459,0.07125,0.7125,10.0,4.137064628744431
2021-06-30,600157.SH,季报,690801279.2796986,71750000.0,1168937703.9434807,451437703.94348073,717500000.0,457096495.38449323,171367269.9695537,266202067.03605315,80016578.06590775,0.07175,0.7175,10.0,6.138051647914779
2021-09-30,600157.SH,季报,1156691346.0125577,99250000.0,2196743327.3012114,1204243327.3012114,992500000.0,752265593.2083491,418755226.7672292,386731395.01844895,124495135.26585391,0.09925,0.9925,10.0,4.518051734425098
2021-12-31,600157.SH,季报,790940893.2760804,90750000.0,2238650737.2132154,1331150737.2132154,907500000.0,701980110.8265743,458118995.29026484,219941479.3697204,114945380.24822883,0.09075,0.9075,10.0,4.053781078551367
2022-03-31,600157.SH,季报,753314311.6265237,82750000.0,1739074116.1712906,911574116.1712906,827500000.0,790796105.7698169,442306723.2402435,244821321.80022758,102059274.24185814,0.08275,0.8275,10.0,4.758279088310548
2022-06-30,600157.SH,季报,721409765.5429405,79250000.0,1756291944.4595838,963791944.4595838,792500000.0,805255110.3464183,327496647.38150436,175614378.64475057,91681692.81135117,0.07925,0.7925,10.0,4.512347747764991
2022-09-30,600157.SH,季报,890375857.4416621,77750000.0,1167962589.9500217,390462589.95002174,777500000.0,545697033.6269325,124187506.23420188,203271513.6681382,95241305.54481411,0.07775,0.7775,10.0,6.656891296777494
2022-12-31,600157.SH,季报,772055998.6364456,76250000.0,1905652036.9178538,1143152036.9178538,762500000.0,671567190.2015172,538396657.1473736,194511589.45533365,94115762.58316529,0.07625,0.7625,10.0,4.001255135923163
2023-03-31,600157.SH,季报,667586055.5282732,76750000.0,1302774781.243981,535274781.2439809,767500000.0,442278734.8821541,247781465.74763298,265496390.61076978,92894145.38554624,0.07675,0.7675,10.0,5.89127154631545
2023-06-30,600157.SH,季报,656624134.82651,70750000.0,1358121210.8603911,650621210.8603911,707500000.0,450221850.4299135,308663888.6083716,138246827.18861607,80096679.82353236,0.07075,0.7075,10.0,5.209402477057166
2023-09-30,600157.SH,季报,761999614.7861551,69250000.0,1053426881.0138385,360926881.0138385,692500000.0,514678643.75674856,154287311.0571558,154629353.65771264,76273031.58936329,0.06925,0.6925,10.0,6.573783263756518
2023-12-31,600157.SH,季报,621267365.4753438,68250000.0,1611807588.9241617,929307588.9241617,682500000.0,501820010.0297424,390675217.55151826,158714368.32293463,80787782.61683694,0.06825,0.6825,10.0,4.234376390146856
2024-03-31,600157.SH,季报,728615373.4188292,66250000.0,1193736437.7639704,531236437.7639704,662500000.0,433110768.8012018,263974308.51993385,207197719.49905288,80888772.7561809,0.06625,0.6625,10.0,5.5498012713840925
2024-06-30,600157.SH,季报,669395651.3962839,58750000.0,1301938068.121194,714438068.1211939,587500000.0,641673599.8153025,231683729.2425675,243983243.36902776,75088147.55336133,0.05875,0.5875,10.0,4.512503431502021
2024-09-30,600157.SH,季报,538492299.664982,67000000.0,1069095350.339751,399095350.339751,670000000.0,469338130.0557843,153997146.53162536,191923183.25447455,81903907.91468151,0.067,0.67,10.0,6.266980768245589
2024-12-31,600157.SH,季报,910752229.0343124,85500000.0,1495131961.8074405,640131961.8074405,855000000.0,601351512.3103567,199646651.579271,283110973.8148812,104571644.93182735,0.0855,0.855,10.0,5.718558775015447
2025-03-31,600157.SH,季报,613993088.2367557,72000000.0,1365133609.8808808,645133609.8808808,720000000.0,445720541.8229127,256114647.71911344,220189807.7645193,82455525.98837514,0.072,0.72,10.0,5.274209020923791
2025-06-30,600157.SH,季报,664259519.1776651,67000000.0,1236668954.638746,566668954.638746,670000000.0,477033325.18346995,180761618.4273396,243554983.2004414,79653508.53015055,0.067,0.67,10.0,5.417779733912051
2025-09-30,600157.SH,季报,868499580.9892582,81500000.0,1325953307.1568282,510953307.15682817,815000000.0,447511484.37111944,188879286.5707449,220407763.43946755,103724187.96063343,0.0815,0.815,10.0,6.146521115042592
2025-12-31,600157.SH,季报,718990288.0312564,78500000.0,1657869305.1399148,872869305.1399148,785000000.0,541982522.7906523,349388451.0480006,247912216.88790578,88078246.3818491,0.0785,0.785,10.0,4.734993268566188
