date,stock_code,report_type,revenue,net_profit,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,gross_profit,operating_profit,eps,bps,roe,roa
2020-03-31,000930.SZ,季报,3059049444.3811316,348700000.0,7391883545.02703,3904883545.02703,3487000000.0,2765900485.5235257,1736918351.8133783,794378557.3648669,447538861.82671314,0.3487,3.487,10.0,4.717336222573362
2020-06-30,000930.SZ,季报,3118200134.7671714,296700000.0,5946107731.066861,2979107731.066861,2967000000.0,2970183090.7811317,1423235498.3092105,891633019.9940773,350453341.62037355,0.2967,2.967,10.0,4.989818775899735
2020-09-30,000930.SZ,季报,3631801229.5297055,375500000.0,6078287856.300939,2323287856.3009386,3755000000.0,2999690637.9447293,898298076.6374627,737560094.0690672,416251552.1432093,0.3755,3.755,10.0,6.177726505840707
2020-12-31,000930.SZ,季报,3866396385.4670115,377000000.0,6679039893.230897,2909039893.230897,3770000000.0,2912507689.6436863,1235677678.497859,879130916.0626651,478894458.31472653,0.377,3.77,10.0,5.644523854125855
2021-03-31,000930.SZ,季报,4427778986.662068,405000000.0,9197122966.000679,5147122966.000679,4050000000.0,4028353899.6018963,2373711919.2634425,1080474900.879274,474136937.15951204,0.405,4.05,10.0,4.4035509962971835
2021-06-30,000930.SZ,季报,4716301601.355285,409750000.0,9226563021.154943,5129063021.154943,4097500000.0,3480559119.9012666,1598564167.1462448,1807688317.9528236,490210165.6017332,0.40975,4.0975,10.0,4.440981967613648
2021-09-30,000930.SZ,季报,4386545745.323088,464750000.0,9642595901.92196,4995095901.921961,4647500000.0,4407510865.161795,1592744571.2287595,1403592584.5294676,598499754.4971316,0.46475,4.6475,10.0,4.819760204898414
2021-12-31,000930.SZ,季报,4778419315.09613,502750000.0,8260656065.838532,3233156065.8385324,5027500000.0,3185588144.758233,1495983203.0915084,1361970404.9991632,627785455.6479903,0.50275,5.0275,10.0,6.086078345267196
2022-03-31,000930.SZ,季报,3700568785.746111,436750000.0,7309894116.525075,2942394116.525075,4367500000.0,3417191996.1880946,956073601.9288654,984744556.8485384,554083584.1812198,0.43675,4.3675,10.0,5.974778745599931
2022-06-30,000930.SZ,季报,4662299624.19978,423500000.00000006,10394247753.948982,6159247753.948982,4235000000.0000005,3544922608.9163275,3002313095.680222,1191638486.1835804,523584062.9760366,0.42350000000000004,4.235,10.0,4.074368920435862
2022-09-30,000930.SZ,季报,4405926911.001893,373500000.0,6393264157.520444,2658264157.520444,3735000000.0,2782912157.9628215,906664624.874601,1478494375.0879157,433959728.50820017,0.3735,3.735,10.0,5.84208615188611
2022-12-31,000930.SZ,季报,3192544808.166669,389500000.0,6257740393.188437,2362740393.1884375,3895000000.0,2555562745.1539087,1154756612.747634,1157503644.5697982,505821578.3548612,0.3895,3.895,10.0,6.224291445902287
2023-03-31,000930.SZ,季报,3315745772.9268236,395500000.0,9266500031.96644,5311500031.96644,3955000000.0,2945777884.1927476,1862137388.392608,1219341479.3650475,512625563.56462836,0.3955,3.955,10.0,4.268062360499136
2023-06-30,000930.SZ,季报,3387759441.9690332,376500000.0,9028588452.70197,5263588452.701969,3765000000.0,3367323293.4388328,2539378179.7376885,894761310.7487363,426809129.87275743,0.3765,3.765,10.0,4.170087073659067
2023-09-30,000930.SZ,季报,3560203243.752997,343000000.0,7080579022.777886,3650579022.7778864,3430000000.0,2177715699.9933968,1427015504.8882885,1254656538.4783683,388375448.1954572,0.343,3.43,10.0,4.844236592750187
2023-12-31,000930.SZ,季报,3853124092.313679,332000000.0,7892682446.154444,4572682446.154444,3320000000.0,2560720186.2620544,2249970348.9272404,1220523694.8615808,405507551.01282454,0.332,3.32,10.0,4.206427944681349
2024-03-31,000930.SZ,季报,3423541843.1267004,288000000.0,4649084518.513237,1769084518.513237,2880000000.0,2250370228.0938277,791905378.8043517,694642863.1251649,325629758.347198,0.288,2.88,10.0,6.1947679990146
2024-06-30,000930.SZ,季报,2864384097.818676,251500000.0,4165933831.009244,1650933831.009244,2515000000.0,1363579440.0612724,808904657.892243,968766454.3688799,296186777.80747277,0.2515,2.515,10.0,6.037061801797061
2024-09-30,000930.SZ,季报,3282630106.799494,289500000.0,5585451186.480405,2690451186.480405,2895000000.0,2116796703.9630358,1204227669.9998956,840628900.5379136,362566529.56375337,0.2895,2.895,10.0,5.183108585761797
2024-12-31,000930.SZ,季报,3172892473.4920716,277500000.0,5885047557.399755,3110047557.3997545,2775000000.0,2256216709.0666637,1508866405.8701441,937954200.0548129,319178294.6493214,0.2775,2.775,10.0,4.715339974629031
2025-03-31,000930.SZ,季报,2758996515.6575704,270500000.0,5840810175.805135,3135810175.805135,2705000000.0,1982328976.5453763,1482672004.6852884,811317484.6140739,341937950.04698473,0.2705,2.705,10.0,4.631206833608704
2025-06-30,000930.SZ,季报,2264791279.904989,279000000.0,5573548792.527198,2783548792.527198,2790000000.0,1863115184.7151194,1139403994.1433458,484328598.40862966,319187419.2852056,0.279,2.79,10.0,5.005787342780107
2025-09-30,000930.SZ,季报,3541760541.711656,297500000.0,5384291797.781645,2409291797.781645,2975000000.0,2200164265.58857,885821114.5141492,1099449498.53488,386318093.5051771,0.2975,2.975,10.0,5.525332043158795
2025-12-31,000930.SZ,季报,3191333296.985066,288500000.0,6939206998.409991,4054206998.4099913,2885000000.0,3065582969.608193,1472249739.461248,1029664076.0262569,369705428.5398027,0.2885,2.885,10.0,4.15753558102684
